"Time","GateState","kot","Velocity","Acceleration"
10.018327,0,206.298,15.962,2.04
10.021527,1,,,
10.051062,0,206.822,15.958,-2.29
10.054255,1,,,
10.083952,0,207.345,15.899,-1.27
10.087151,1,,,
10.116928,0,207.869,15.894,0.98
10.120129,1,,,
10.149837,0,208.392,15.820,-5.53
10.153029,1,,,
10.183129,0,208.916,15.726,-0.11
10.186329,1,,,
10.216429,0,209.440,15.737,0.80
10.219646,1,,,
10.249673,0,209.963,15.677,-4.40
10.252847,1,,,
10.283230,0,210.487,15.617,0.79
10.286371,1,,,
10.316730,0,211.010,15.620,-0.61
10.320030,1,,,
10.350274,0,211.534,15.606,-0.19
10.353530,1,,,
10.383831,0,212.058,15.588,-0.91
10.387131,1,,,
10.417454,0,212.581,15.583,0.64
10.420741,1,,,
10.451031,0,213.105,15.564,-1.80
10.454331,1,,,
10.484739,0,213.628,15.513,-1.23
10.488032,1,,,
10.518538,0,214.152,15.486,-0.34
10.521844,1,,,
10.552361,0,214.675,15.402,-4.66
10.555633,1,,,
10.586534,0,215.199,15.316,-0.36
10.589834,1,,,
10.620734,0,215.723,15.325,0.90
10.624034,1,,,
10.654865,0,216.246,15.278,-3.65
10.658134,1,,,
10.689277,0,216.770,15.206,-0.58
10.692538,1,,,
10.723734,0,217.293,15.208,0.72
10.727135,1,,,
10.758136,0,217.817,15.214,-0.34
10.761445,1,,,
10.792564,0,218.341,15.177,-1.84
10.795940,1,,,
10.827136,0,218.864,15.174,1.65
10.830466,1,,,
10.861578,0,219.388,15.155,-2.75
10.864941,1,,,
10.896238,0,219.911,15.098,-0.51
10.899574,1,,,
10.930938,0,220.435,15.088,-0.06
10.934338,1,,,
10.965642,0,220.959,15.004,-4.82
10.968982,1,,,
11.000738,0,221.482,14.933,0.78
11.004139,1,,,
11.035770,0,222.006,14.937,-0.54
11.039240,1,,,
11.070847,0,222.529,14.875,-2.99
11.074238,1,,,
11.106173,0,223.053,14.813,-0.49
11.109539,1,,,
11.141540,0,223.577,14.798,-0.39
11.145040,1,,,
11.176940,0,224.100,14.803,0.71
11.180340,1,,,
11.212280,0,224.624,14.788,-1.57
11.215747,1,,,
11.247753,0,225.147,14.757,-0.19
11.251241,1,,,
11.283242,0,225.671,14.746,-0.43
11.286658,1,,,
11.318767,0,226.195,14.708,-1.73
11.322242,1,,,
11.354442,0,226.718,14.683,0.30
11.357942,1,,,
11.390090,0,227.242,14.605,-4.64
11.393542,1,,,
11.426146,0,227.765,14.528,0.32
11.429643,1,,,
11.462173,0,228.289,14.525,-0.48
11.465742,1,,,
11.498243,0,228.813,14.467,-2.71
11.501671,1,,,
11.534559,0,229.336,14.404,-0.75
11.538044,1,,,
11.570944,0,229.860,14.387,-0.17
11.574483,1,,,
11.607345,0,230.383,14.400,0.85
11.610845,1,,,
11.643667,0,230.907,14.380,-1.96
11.647245,1,,,
11.680170,0,231.431,14.349,0.30
11.683746,1,,,
11.716646,0,231.954,14.344,-0.59
11.720147,1,,,
11.753175,0,232.478,14.305,-1.58
11.756746,1,,,
11.789853,0,233.001,14.267,-0.49
11.793446,1,,,
11.826577,0,233.525,14.183,-4.05
11.830146,1,,,
11.863690,0,234.049,14.111,0.15
11.867266,1,,,
11.900790,0,234.572,14.102,-0.60
11.904447,1,,,
11.937947,0,235.096,14.046,-2.46
11.941458,1,,,
11.975348,0,235.619,13.999,-0.06
11.978878,1,,,
12.012754,0,236.143,13.992,-0.27
12.016448,1,,,
12.050188,0,236.667,13.982,-0.26
12.053786,1,,,
12.087648,0,237.190,13.965,-0.68
12.091282,1,,,
12.125176,0,237.714,13.944,-0.44
12.128849,1,,,
12.162749,0,238.237,13.926,-0.54
12.166355,1,,,
12.200376,0,238.761,13.886,-1.55
12.204050,1,,,
12.238162,0,239.285,13.851,-0.33
12.241852,1,,,
12.275981,0,239.808,13.764,-4.29
12.279651,1,,,
12.314251,0,240.332,13.704,1.16
12.317870,1,,,
12.352398,0,240.855,13.707,-0.99
12.356151,1,,,
12.390651,0,241.379,13.641,-2.47
12.394291,1,,,
12.429170,0,241.903,13.582,-0.57
12.432852,1,,,
12.467752,0,242.426,13.568,-0.17
12.471553,1,,,
12.506353,0,242.950,13.565,0.01
12.510054,1,,,
12.544953,0,243.473,13.545,-1.00
12.548693,1,,,
